timestamp,controller_online,upstream_power_available,drive_power_enabled,drive_supply_voltage_v,drive_ready,run_command,infeed_enabled,operating_mode,production_requested,belt_speed_m_s,motor_current_a,infeed_count_total,outfeed_count_total,manual_removed_count_total,cabinet_temperature_c,emergency_stop_active,maintenance_lockout,guard_closed,zone_clear,downstream_ready,unresolved_accumulation,run_resume_permitted,cooling_enabled,cooling_fan_running,cooling_fan_fault,cooling_control_permitted,thermal_pause_active,temperature_recovery_ready
2026-09-02T08:00:10+08:00,1,1,1,24.05,1,1,1,AUTO,1,0.403,1.71,1808,1805,0,35.08,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-02T08:00:11+08:00,1,1,1,24.02,1,1,1,AUTO,1,0.4,1.58,1808,1805,0,35.09,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-02T08:00:12+08:00,1,1,1,23.99,1,1,1,AUTO,1,0.404,1.74,1809,1806,0,35.1,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-02T08:00:13+08:00,1,1,1,23.93,1,1,1,AUTO,1,0.402,1.81,1809,1806,0,35.11,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-02T08:00:14+08:00,1,1,1,24.01,1,1,1,AUTO,1,0.399,1.62,1810,1807,0,35.12,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-02T08:00:15+08:00,1,1,1,23.92,1,1,1,AUTO,1,0.401,1.79,1810,1807,0,35.12,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-02T08:00:16+08:00,1,1,1,23.95,1,1,1,AUTO,1,0.399,1.58,1811,1808,0,35.13,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-02T08:00:17+08:00,1,1,1,24.06,1,1,1,AUTO,1,0.397,1.65,1811,1808,0,35.14,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-02T08:00:18+08:00,1,1,1,24.07,1,1,1,AUTO,1,0.4,1.7,1812,1809,0,35.15,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-02T08:00:19+08:00,1,1,1,24.04,1,1,1,AUTO,1,0.404,1.74,1812,1809,0,35.16,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-02T08:00:20+08:00,1,1,1,23.98,1,1,1,AUTO,1,0.401,1.59,1813,1810,0,35.17,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-02T08:00:21+08:00,1,1,1,23.93,1,1,1,AUTO,1,0.403,1.71,1813,1810,0,35.17,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-02T08:00:22+08:00,1,1,1,23.94,1,1,1,AUTO,1,0.398,1.78,1814,1811,0,35.18,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-02T08:00:23+08:00,1,1,1,24.05,1,1,1,AUTO,1,0.402,1.58,1814,1811,0,35.19,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-02T08:00:24+08:00,1,1,1,24.1,1,1,1,AUTO,1,0.398,1.72,1815,1812,0,35.2,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-02T08:00:25+08:00,1,1,1,24.11,1,1,1,AUTO,1,0.4,1.72,1815,1812,0,35.21,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-02T08:00:26+08:00,1,1,1,23.89,1,1,1,AUTO,1,0.398,1.68,1816,1813,0,35.22,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-02T08:00:27+08:00,1,1,1,24.1,1,1,1,AUTO,1,0.397,1.81,1816,1813,0,35.23,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-02T08:00:28+08:00,1,0,0,0.1,0,0,0,AUTO,1,0.18,0,1816,1813,0,35.23,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-02T08:00:29+08:00,1,0,0,0.1,0,0,0,AUTO,1,0.06,0,1816,1813,0,35.24,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-02T08:00:30+08:00,1,0,0,0.1,0,0,0,AUTO,1,0,0,1816,1813,0,35.25,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-02T08:00:31+08:00,1,0,0,0.1,0,0,0,AUTO,1,0,0,1816,1813,0,35.26,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-02T08:00:32+08:00,1,0,0,0.1,0,0,0,AUTO,1,0,0,1816,1813,0,35.27,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-02T08:00:33+08:00,1,0,0,0.1,0,0,0,AUTO,1,0,0,1816,1813,0,35.27,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-02T08:00:34+08:00,1,0,0,0.1,0,0,0,AUTO,1,0,0,1816,1813,0,35.28,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-02T08:00:35+08:00,1,1,1,23.91,0,0,0,AUTO,1,0,0,1816,1813,0,35.29,0,0,1,1,1,0,0,0,0,0,1,0,1
2026-09-02T08:00:36+08:00,1,1,1,23.9,0,0,0,AUTO,1,0,0,1816,1813,0,35.3,0,0,1,1,1,0,0,0,0,0,1,0,1
2026-09-02T08:00:37+08:00,1,1,1,24.05,0,0,0,AUTO,1,0,0,1816,1813,0,35.31,0,0,1,1,1,0,0,0,0,0,1,0,1
2026-09-02T08:00:38+08:00,1,1,1,23.97,1,0,0,AUTO,1,0,0,1816,1813,0,35.32,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-02T08:00:39+08:00,1,1,1,23.91,1,0,0,AUTO,1,0,0,1816,1813,0,35.33,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-02T08:00:40+08:00,1,1,1,23.9,1,0,0,AUTO,1,0,0,1816,1813,0,35.33,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-02T08:00:41+08:00,1,1,1,23.97,1,0,0,AUTO,1,0,0,1816,1813,0,35.34,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-02T08:00:42+08:00,1,1,1,23.97,1,0,0,AUTO,1,0,0,1816,1813,0,35.35,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-02T08:00:43+08:00,1,1,1,23.91,1,0,0,AUTO,1,0,0,1816,1813,0,35.36,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-02T08:00:44+08:00,1,1,1,24.03,1,0,0,AUTO,1,0,0,1816,1813,0,35.37,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-02T08:00:45+08:00,1,1,1,23.94,1,0,0,AUTO,1,0,0,1816,1813,0,35.38,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-02T08:00:46+08:00,1,1,1,24.0,1,0,0,AUTO,1,0,0,1816,1813,0,35.38,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-02T08:00:47+08:00,1,1,1,24.02,1,0,0,AUTO,1,0,0,1816,1813,0,35.39,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-02T08:00:48+08:00,1,0,0,0.1,0,0,0,AUTO,1,0,0,1816,1813,0,35.4,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-02T08:00:49+08:00,1,0,0,0.1,0,0,0,AUTO,1,0,0,1816,1813,0,35.41,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-02T08:00:50+08:00,1,0,0,0.1,0,0,0,AUTO,1,0,0,1816,1813,0,35.42,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-02T08:00:51+08:00,1,0,0,0.1,0,0,0,AUTO,1,0,0,1816,1813,0,35.42,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-02T08:00:52+08:00,1,0,0,0.1,0,0,0,AUTO,1,0,0,1816,1813,0,35.43,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-02T08:00:53+08:00,1,0,0,0.1,0,0,0,AUTO,1,0,0,1816,1813,0,35.44,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-02T08:00:54+08:00,1,0,0,0.1,0,0,0,AUTO,1,0,0,1816,1813,0,35.45,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-02T08:00:55+08:00,1,0,0,0.1,0,0,0,AUTO,1,0,0,1816,1813,0,35.46,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-02T08:00:56+08:00,1,0,0,0.1,0,0,0,AUTO,1,0,0,1816,1813,0,35.47,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-02T08:00:57+08:00,1,0,0,0.1,0,0,0,AUTO,1,0,0,1816,1813,0,35.48,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-02T08:00:58+08:00,1,0,0,0.1,0,0,0,AUTO,1,0,0,1816,1813,0,35.48,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-02T08:00:59+08:00,1,0,0,0.1,0,0,0,AUTO,1,0,0,1816,1813,0,35.49,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-02T08:01:00+08:00,1,0,0,0.1,0,0,0,AUTO,1,0,0,1816,1813,0,35.5,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-02T08:01:01+08:00,1,0,0,0.1,0,0,0,AUTO,1,0,0,1816,1813,0,35.51,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-02T08:01:02+08:00,1,0,0,0.1,0,0,0,AUTO,1,0,0,1816,1813,0,35.52,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-02T08:01:03+08:00,1,0,0,0.1,0,0,0,AUTO,1,0,0,1816,1813,0,35.52,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-02T08:01:04+08:00,1,0,0,0.1,0,0,0,AUTO,1,0,0,1816,1813,0,35.53,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-02T08:01:05+08:00,1,0,0,0.1,0,0,0,AUTO,1,0,0,1816,1813,0,35.54,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-02T08:01:06+08:00,1,0,0,0.1,0,0,0,AUTO,1,0,0,1816,1813,0,35.55,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-02T08:01:07+08:00,1,0,0,0.1,0,0,0,AUTO,1,0,0,1816,1813,0,35.56,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-02T08:01:08+08:00,1,0,0,0.1,0,0,0,AUTO,1,0,0,1816,1813,0,35.57,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-02T08:01:09+08:00,1,0,0,0.1,0,0,0,AUTO,1,0,0,1816,1813,0,35.58,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-02T08:01:10+08:00,1,0,0,0.1,0,0,0,AUTO,1,0,0,1816,1813,0,35.58,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-02T08:01:11+08:00,1,0,0,0.1,0,0,0,AUTO,1,0,0,1816,1813,0,35.59,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-02T08:01:12+08:00,1,0,0,0.1,0,0,0,AUTO,1,0,0,1816,1813,0,35.6,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-02T08:01:13+08:00,1,0,0,0.1,0,0,0,AUTO,1,0,0,1816,1813,0,35.61,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-02T08:01:14+08:00,1,0,0,0.1,0,0,0,AUTO,1,0,0,1816,1813,0,35.62,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-02T08:01:15+08:00,1,0,0,0.1,0,0,0,AUTO,1,0,0,1816,1813,0,35.62,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-02T08:01:16+08:00,1,0,0,0.1,0,0,0,AUTO,1,0,0,1816,1813,0,35.63,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-02T08:01:17+08:00,1,0,0,0.1,0,0,0,AUTO,1,0,0,1816,1813,0,35.64,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-02T08:01:18+08:00,1,0,0,0.1,0,0,0,AUTO,1,0,0,1816,1813,0,35.65,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-02T08:01:19+08:00,1,0,0,0.1,0,0,0,AUTO,1,0,0,1816,1813,0,35.66,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-02T08:01:20+08:00,1,0,0,0.1,0,0,0,AUTO,1,0,0,1816,1813,0,35.67,0,0,1,1,1,0,0,0,0,0,0,0,1
2026-09-02T08:01:21+08:00,1,1,1,24.03,0,0,0,AUTO,1,0,0,1816,1813,0,35.67,0,0,1,1,1,0,0,0,0,0,1,0,1
2026-09-02T08:01:22+08:00,1,1,1,24.05,0,0,0,AUTO,1,0,0,1816,1813,0,35.68,0,0,1,1,1,0,0,0,0,0,1,0,1
2026-09-02T08:01:23+08:00,1,1,1,24.11,0,0,0,AUTO,1,0,0,1816,1813,0,35.69,0,0,1,1,1,0,0,0,0,0,1,0,1
2026-09-02T08:01:24+08:00,1,1,1,24.01,1,0,0,AUTO,1,0,0,1816,1813,0,35.7,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-02T08:01:25+08:00,1,1,1,24.0,1,0,0,AUTO,1,0,0,1816,1813,0,35.71,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-02T08:01:26+08:00,1,1,1,23.9,1,0,0,AUTO,1,0,0,1816,1813,0,35.72,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-02T08:01:27+08:00,1,1,1,24.05,1,0,0,AUTO,1,0,0,1816,1813,0,35.73,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-02T08:01:28+08:00,1,1,1,23.98,1,0,0,AUTO,1,0,0,1816,1813,0,35.73,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-02T08:01:29+08:00,1,1,1,23.96,1,0,0,AUTO,1,0,0,1816,1813,0,35.74,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-02T08:01:30+08:00,1,1,1,24.1,1,0,0,AUTO,1,0,0,1816,1813,0,35.75,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-02T08:01:31+08:00,1,1,1,23.94,1,0,0,AUTO,1,0,0,1816,1813,0,35.76,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-02T08:01:32+08:00,1,1,1,24.12,1,0,0,AUTO,1,0,0,1816,1813,0,35.77,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-02T08:01:33+08:00,1,1,1,24.12,1,0,0,AUTO,1,0,0,1816,1813,0,35.77,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-02T08:01:34+08:00,1,1,1,24.01,1,0,0,AUTO,1,0,0,1816,1813,0,35.78,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-02T08:01:35+08:00,1,1,1,24.05,1,0,0,AUTO,1,0,0,1816,1813,0,35.79,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-02T08:01:36+08:00,1,1,1,24.06,1,0,0,AUTO,1,0,0,1816,1813,0,35.8,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-02T08:01:37+08:00,1,1,1,24.0,1,0,0,AUTO,1,0,0,1816,1813,0,35.81,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-02T08:01:38+08:00,1,1,1,24.09,1,0,0,AUTO,1,0,0,1816,1813,0,35.82,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-02T08:01:39+08:00,1,1,1,23.95,1,0,0,AUTO,1,0,0,1816,1813,0,35.83,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-02T08:01:40+08:00,1,1,1,23.94,1,0,0,AUTO,1,0,0,1816,1813,0,35.83,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-02T08:01:41+08:00,1,1,1,24.05,1,0,0,AUTO,1,0,0,1816,1813,0,35.84,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-02T08:01:42+08:00,1,1,1,24.02,1,0,0,AUTO,1,0,0,1816,1813,0,35.85,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-02T08:01:43+08:00,1,1,1,24.04,1,0,0,AUTO,1,0,0,1816,1813,0,35.86,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-02T08:01:44+08:00,1,1,1,23.9,1,0,0,AUTO,1,0,0,1816,1813,0,35.87,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-02T08:01:45+08:00,1,1,1,23.96,1,0,0,AUTO,1,0,0,1816,1813,0,35.88,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-02T08:01:46+08:00,1,1,1,23.89,1,0,0,AUTO,1,0,0,1816,1813,0,35.88,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-02T08:01:47+08:00,1,1,1,23.89,1,0,0,AUTO,1,0,0,1816,1813,0,35.89,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-02T08:01:48+08:00,1,1,1,24.02,1,0,0,AUTO,1,0,0,1816,1813,0,35.9,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-02T08:01:49+08:00,1,1,1,24.11,1,0,0,AUTO,1,0,0,1816,1813,0,35.91,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-02T08:01:50+08:00,1,1,1,23.89,1,0,0,AUTO,1,0,0,1816,1813,0,35.92,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-02T08:01:51+08:00,1,1,1,24.03,1,0,0,AUTO,1,0,0,1816,1813,0,35.92,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-02T08:01:52+08:00,1,1,1,24.11,1,0,0,AUTO,1,0,0,1816,1813,0,35.93,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-02T08:01:53+08:00,1,1,1,24.0,1,0,0,AUTO,1,0,0,1816,1813,0,35.94,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-02T08:01:54+08:00,1,1,1,24.06,1,0,0,AUTO,1,0,0,1816,1813,0,35.95,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-02T08:01:55+08:00,1,1,1,23.94,1,0,0,AUTO,1,0,0,1816,1813,0,35.96,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-02T08:01:56+08:00,1,1,1,24.1,1,0,0,AUTO,1,0,0,1816,1813,0,35.97,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-02T08:01:57+08:00,1,1,1,24.06,1,0,0,AUTO,1,0,0,1816,1813,0,35.98,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-02T08:01:58+08:00,1,1,1,24.12,1,0,0,AUTO,1,0,0,1816,1813,0,35.98,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-02T08:01:59+08:00,1,1,1,24.08,1,0,0,AUTO,1,0,0,1816,1813,0,35.99,0,0,1,1,1,0,1,0,0,0,1,0,1
2026-09-02T08:02:00+08:00,1,1,1,23.97,1,0,0,AUTO,1,0,0,1816,1813,0,36.0,0,0,1,1,1,0,1,0,0,0,1,0,1
