timestamp,controller_online,upstream_power_available,drive_power_enabled,drive_supply_voltage_v,drive_ready,run_command,infeed_enabled,operating_mode,production_requested,belt_speed_m_s,motor_current_a,infeed_count_total,outfeed_count_total,manual_removed_count_total,cabinet_temperature_c,emergency_stop_active,maintenance_lockout,guard_closed,zone_clear,downstream_ready,unresolved_accumulation,run_resume_permitted,cooling_enabled,cooling_fan_running,cooling_fan_fault,cooling_control_permitted,thermal_pause_active,temperature_recovery_ready
2026-09-05T11:51:25+08:00,1,1,1,23.99,1,1,1,AUTO,1,0.398,1.65,2591,2587,0,,0,0,1,1,1,0,1,0,0,0,1,,
2026-09-05T11:51:26+08:00,1,1,1,23.94,1,1,1,AUTO,1,0.402,1.67,2592,2588,0,,0,0,1,1,1,0,1,0,0,0,1,,
2026-09-05T11:51:27+08:00,1,1,1,24.08,1,1,1,AUTO,1,0.397,1.77,2593,2589,0,,0,0,1,1,1,0,1,0,0,0,1,,
2026-09-05T11:51:28+08:00,1,1,1,23.9,1,1,1,AUTO,1,0.404,1.72,2593,2589,0,,0,0,1,1,1,0,1,0,0,0,1,,
2026-09-05T11:51:29+08:00,1,1,1,23.99,1,1,1,AUTO,1,0.397,1.75,2594,2590,0,,0,0,1,1,1,0,1,0,0,0,1,,
2026-09-05T11:51:30+08:00,1,1,1,24.07,1,1,1,AUTO,1,0.399,1.74,2595,2591,0,,0,0,1,1,1,0,1,0,0,0,1,,
2026-09-05T11:51:31+08:00,1,1,1,23.99,1,1,1,AUTO,1,0.398,1.61,2595,2591,0,,0,0,1,1,1,0,1,0,0,0,1,,
2026-09-05T11:51:32+08:00,1,1,1,23.98,1,1,1,AUTO,1,0.404,1.66,2596,2592,0,,0,0,1,1,1,0,1,0,0,0,1,,
2026-09-05T11:51:33+08:00,1,1,1,23.93,1,1,1,AUTO,1,0.397,1.68,2597,2593,0,,0,0,1,1,1,0,1,0,0,0,1,,
2026-09-05T11:51:34+08:00,1,1,1,24.08,1,1,1,AUTO,1,0.396,1.8,2597,2593,0,,0,0,1,1,1,0,1,0,0,0,1,,
2026-09-05T11:51:35+08:00,1,1,1,24.01,1,1,1,AUTO,1,0.397,1.69,2598,2594,0,,0,0,1,1,1,0,1,0,0,0,1,,
2026-09-05T11:51:36+08:00,1,1,1,24.02,1,1,1,AUTO,1,0.402,1.66,2599,2595,0,,0,0,1,1,1,0,1,0,0,0,1,,
2026-09-05T11:51:37+08:00,1,1,1,24.06,1,1,1,AUTO,1,0.402,1.67,2599,2595,0,,0,0,1,1,1,0,1,0,0,0,1,,
2026-09-05T11:51:38+08:00,1,1,1,24.01,1,1,1,AUTO,1,0.398,1.6,2600,2596,0,,0,0,1,1,1,0,1,0,0,0,1,,
2026-09-05T11:51:39+08:00,1,1,1,23.89,1,1,1,AUTO,1,0.397,1.8,2601,2597,0,,0,0,1,1,1,0,1,0,0,0,1,,
2026-09-05T11:51:40+08:00,1,1,1,24.05,1,1,1,AUTO,1,0.402,1.79,2601,2597,0,,0,0,1,1,1,0,1,0,0,0,1,,
2026-09-05T11:51:41+08:00,1,1,1,23.97,1,1,1,AUTO,1,0.402,1.66,2602,2598,0,,0,0,1,1,1,0,1,0,0,0,1,,
2026-09-05T11:51:42+08:00,1,1,1,23.94,1,1,1,AUTO,1,0.396,1.61,2603,2599,0,,0,0,1,1,1,0,1,0,0,0,1,,
2026-09-05T11:51:43+08:00,1,1,1,24.1,1,1,1,AUTO,1,0.403,1.58,2603,2599,0,,0,0,1,1,1,0,1,0,0,0,1,,
2026-09-05T11:51:44+08:00,1,1,1,23.99,1,1,1,AUTO,1,0.396,1.71,2604,2600,0,,0,0,1,1,1,0,1,0,0,0,1,,
2026-09-05T11:51:45+08:00,1,1,1,24.01,1,1,1,AUTO,1,0.399,1.59,2605,2601,0,,0,0,1,1,1,0,1,0,0,0,1,,
2026-09-05T11:51:46+08:00,1,1,1,24.03,1,1,1,AUTO,1,0.397,1.76,2605,2601,0,,0,0,1,1,1,0,1,0,0,0,1,,
2026-09-05T11:51:47+08:00,1,1,1,23.98,1,1,1,AUTO,1,0.404,1.77,2606,2602,0,,0,0,1,1,1,0,1,0,0,0,1,,
2026-09-05T11:51:48+08:00,1,1,1,24.07,1,1,1,AUTO,1,0.398,1.63,2607,2603,0,,0,0,1,1,1,0,1,0,0,0,1,,
2026-09-05T11:51:49+08:00,1,1,1,23.93,1,1,1,AUTO,1,0.402,1.64,2607,2603,0,,0,0,1,1,1,0,1,0,0,0,1,,
2026-09-05T11:51:50+08:00,1,1,1,24.11,1,1,1,AUTO,1,0.403,1.58,2608,2604,0,,0,0,1,1,1,0,1,0,0,0,1,,
2026-09-05T11:51:51+08:00,1,1,1,23.91,1,1,1,AUTO,1,0.4,1.76,2609,2605,0,,0,0,1,1,1,0,1,0,0,0,1,,
2026-09-05T11:51:52+08:00,1,1,1,24.11,1,1,1,AUTO,1,0.403,1.63,2609,2605,0,,0,0,1,1,1,0,1,0,0,0,1,,
2026-09-05T11:51:53+08:00,1,1,1,24.05,1,1,1,AUTO,1,0.399,1.8,2610,2606,0,,0,0,1,1,1,0,1,0,0,0,1,,
2026-09-05T11:51:54+08:00,1,1,1,23.99,1,0,0,AUTO,1,0.18,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:51:55+08:00,1,1,1,24.03,1,0,0,AUTO,1,0.06,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:51:56+08:00,1,1,1,24.09,1,0,0,AUTO,1,0,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:51:57+08:00,1,1,1,23.99,1,0,0,AUTO,1,0,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:51:58+08:00,1,1,1,23.93,1,0,0,AUTO,1,0,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:51:59+08:00,1,1,1,23.92,1,0,0,AUTO,1,0,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:52:00+08:00,1,1,1,24.06,1,0,0,AUTO,1,0,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:52:01+08:00,1,1,1,24.01,1,0,0,AUTO,1,0,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:52:02+08:00,1,1,1,23.93,1,0,0,AUTO,1,0,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:52:03+08:00,1,1,1,23.92,1,0,0,AUTO,1,0,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:52:04+08:00,1,1,1,24.11,1,0,0,AUTO,1,0,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:52:05+08:00,1,1,1,23.97,1,0,0,AUTO,1,0,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:52:06+08:00,1,1,1,23.93,1,0,0,AUTO,1,0,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:52:07+08:00,1,1,1,24.0,1,0,0,AUTO,1,0,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:52:08+08:00,1,1,1,24.09,1,0,0,AUTO,1,0,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:52:09+08:00,1,1,1,23.93,1,0,0,AUTO,1,0,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:52:10+08:00,1,1,1,24.04,1,0,0,AUTO,1,0,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:52:11+08:00,1,1,1,23.94,1,0,0,AUTO,1,0,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:52:12+08:00,1,1,1,23.88,1,0,0,AUTO,1,0,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:52:13+08:00,1,1,1,23.9,1,0,0,AUTO,1,0,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:52:14+08:00,1,1,1,23.97,1,0,0,AUTO,1,0,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:52:15+08:00,1,1,1,23.92,1,0,0,AUTO,1,0,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:52:16+08:00,1,1,1,24.1,1,0,0,AUTO,1,0,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:52:17+08:00,1,1,1,23.97,1,0,0,AUTO,1,0,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:52:18+08:00,1,1,1,23.89,1,0,0,AUTO,1,0,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:52:19+08:00,1,1,1,23.96,1,0,0,AUTO,1,0,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:52:20+08:00,1,1,1,24.0,1,0,0,AUTO,1,0,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:52:21+08:00,1,1,1,24.03,1,0,0,AUTO,1,0,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:52:22+08:00,1,1,1,24.05,1,0,0,AUTO,1,0,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:52:23+08:00,1,1,1,23.91,1,0,0,AUTO,1,0,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:52:24+08:00,1,1,1,24.05,1,0,0,AUTO,1,0,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:52:25+08:00,1,1,1,23.97,1,0,0,AUTO,1,0,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:52:26+08:00,1,1,1,23.96,1,0,0,AUTO,1,0,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:52:27+08:00,1,1,1,23.9,1,0,0,AUTO,1,0,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:52:28+08:00,1,1,1,24.1,1,0,0,AUTO,1,0,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:52:29+08:00,1,1,1,23.95,1,0,0,AUTO,1,0,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:52:30+08:00,1,1,1,23.9,1,0,0,AUTO,1,0,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:52:31+08:00,1,1,1,23.91,1,0,0,AUTO,1,0,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:52:32+08:00,1,1,1,24.1,1,0,0,AUTO,1,0,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:52:33+08:00,1,1,1,24.01,1,0,0,AUTO,1,0,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:52:34+08:00,1,1,1,24.06,1,0,0,AUTO,1,0,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:52:35+08:00,1,1,1,24.07,1,0,0,AUTO,1,0,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:52:36+08:00,1,1,1,24.01,1,0,0,AUTO,1,0,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:52:37+08:00,1,1,1,24.09,1,0,0,AUTO,1,0,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:52:38+08:00,1,1,1,24.1,1,0,0,AUTO,1,0,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:52:39+08:00,1,1,1,23.98,1,0,0,AUTO,1,0,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:52:40+08:00,1,1,1,24.09,1,0,0,AUTO,1,0,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:52:41+08:00,1,1,1,23.96,1,0,0,AUTO,1,0,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:52:42+08:00,1,1,1,24.07,1,0,0,AUTO,1,0,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:52:43+08:00,1,1,1,24.03,1,0,0,AUTO,1,0,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:52:44+08:00,1,1,1,23.89,1,0,0,AUTO,1,0,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:52:45+08:00,1,1,1,24.03,1,0,0,AUTO,1,0,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:52:46+08:00,1,1,1,24.07,1,0,0,AUTO,1,0,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:52:47+08:00,1,1,1,24.05,1,0,0,AUTO,1,0,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:52:48+08:00,1,1,1,24.07,1,0,0,AUTO,1,0,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:52:49+08:00,1,1,1,23.91,1,0,0,AUTO,1,0,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:52:50+08:00,1,1,1,23.92,1,0,0,AUTO,1,0,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:52:51+08:00,1,1,1,24.1,1,0,0,AUTO,1,0,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:52:52+08:00,1,1,1,23.96,1,0,0,AUTO,1,0,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:52:53+08:00,1,1,1,24.05,1,0,0,AUTO,1,0,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:52:54+08:00,1,1,1,23.9,1,0,0,AUTO,1,0,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:52:55+08:00,1,1,1,23.98,1,0,0,AUTO,1,0,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:52:56+08:00,1,1,1,23.92,1,0,0,AUTO,1,0,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:52:57+08:00,1,1,1,23.91,1,0,0,AUTO,1,0,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:52:58+08:00,1,1,1,24.07,1,0,0,AUTO,1,0,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:52:59+08:00,1,1,1,23.94,1,0,0,AUTO,1,0,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
2026-09-05T11:53:00+08:00,1,1,1,23.94,1,0,0,AUTO,1,0,0,2610,2606,0,,0,0,1,1,1,0,0,0,0,0,1,,
